chr#	GeneID	Symbol	EnsemblID	HGNCID	MIM Number	UniprotAC	UniprotID
6	100529239 : 11165	RPS10-NUDT3 : NUDT3	ENSG00000270800 : ENSG00000272325	49181 : 8050	<NA> : 609228	A0A1W2PQS6 : O95989	A0A1W2PQS6 : NUDT3
6	100529239 : 6204	RPS10-NUDT3 : RPS10	ENSG00000270800 : ENSG00000124614	49181 : 10383	<NA> : 603632	A0A1W2PQS6 : P46783	A0A1W2PQS6 : RS10
19	100529240 : 125893	ZNF816-ZNF321P : ZNF816	ENSG00000221874 : ENSG00000180257	38879 : 26995		Q8N8H1 : Q0VGE8	ZN321 : ZN816
19	100529240 : 399669	ZNF816-ZNF321P : ZNF321P	ENSG00000221874 : ENSG00000213801	38879 : 13827			
2	100529241 : 25843	HSPE1-MOB4 : MOB4	ENSG00000270757 : ENSG00000115540	49184 : 17261	<NA> : 609361	S4R3N1 : Q9Y3A3	S4R3N1 : PHOCN
2	100529241 : 3336	HSPE1-MOB4 : HSPE1	ENSG00000270757 : ENSG00000115541	49184 : 5269	<NA> : 600141	S4R3N1 : P61604	S4R3N1 : CH10
16	100529251 : 113540	CKLF-CMTM1 : CMTM1	ENSG00000254788 : ENSG00000089505	39977 : 19172	<NA> : 607884	A0A087WVB3 : Q8IZ96	A0A087WVB3 : CKLF1
16	100529251 : 51192	CKLF-CMTM1 : CKLF	ENSG00000254788 : ENSG00000217555	39977 : 13253	<NA> : 616074	A0A087WVB3 : Q9UBR5	A0A087WVB3 : CKLF
14	100529257 : 51241	SYNJ2BP-COX16 : COX16	ENSG00000258644 : ENSG00000133983	48350 : 20213	<NA> : 618064	A0A087WYV9 : Q9P0S2	A0A087WYV9 : COX16
14	100529257 : 55333	SYNJ2BP-COX16 : SYNJ2BP	ENSG00000258644 : ENSG00000213463	48350 : 18955	<NA> : 609411	A0A087WYV9 : P57105	A0A087WYV9 : SYJ2B
14	100529261 : 2342	CHURC1-FNTB : FNTB	ENSG00000125954 : ENSG00000257365	42960 : 3785	<NA> : 134636	B4DL54 : A0A384MEJ5	B4DL54 : A0A384MEJ5
14	100529261 : 91612	CHURC1-FNTB : CHURC1	ENSG00000125954 : ENSG00000258289	42960 : 20099	<NA> : 608577	B4DL54 : Q8WUH1	B4DL54 : CHUR
19	100529262 : 53916	MIA-RAB4B : RAB4B	<NA> : ENSG00000167578	48352 : 9782	<NA> : 612945	<NA> : P61018	<NA> : RAB4B
19	100529262 : 8190	MIA-RAB4B : MIA	<NA> : ENSG00000261857	48352 : 7076	<NA> : 601340	<NA> : Q16674	<NA> : MIA
19	100529264 : 112398	RAB4B-EGLN2 : EGLN2	<NA> : ENSG00000269858	44465 : 14660	<NA> : 606424	<NA> : Q96KS0	<NA> : EGLN2
19	100529264 : 53916	RAB4B-EGLN2 : RAB4B	<NA> : ENSG00000167578	44465 : 9782	<NA> : 612945	<NA> : P61018	<NA> : RAB4B
19	100529855 : 7568	ZNF625-ZNF20 : ZNF20	<NA> : ENSG00000132010	48368 : 12992	<NA> : 194557	<NA> : P17024	<NA> : ZNF20
19	100529855 : 90589	ZNF625-ZNF20 : ZNF625	<NA> : ENSG00000257591	48368 : 30571		<NA> : Q96I27	<NA> : ZN625
3	100532724 : 27031	NPHP3-ACAD11 : NPHP3	ENSG00000274810 : ENSG00000113971	48351 : 7907	<NA> : 608002	<NA> : Q7Z494	<NA> : NPHP3
3	100532724 : 84129	NPHP3-ACAD11 : ACAD11	ENSG00000274810 : ENSG00000240303	48351 : 30211	<NA> : 614288	<NA> : Q709F0	<NA> : ACD11
11	100532726 : 4718	NDUFC2-KCTD14 : NDUFC2	ENSG00000259112 : ENSG00000151366	42956 : 7706	<NA> : 603845	E9PQ53 : O95298	NDUCR : NDUC2
11	100532726 : 65987	NDUFC2-KCTD14 : KCTD14	ENSG00000259112 : ENSG00000151364	42956 : 23295		E9PQ53 : Q9BQ13	NDUCR : KCD14
10	100532731 : 23412	COMMD3-BMI1 : COMMD3	ENSG00000269897 : ENSG00000148444	48326 : 23332	<NA> : 616700	R4GMX3 : Q9UBI1	R4GMX3 : COMD3
10	100532731 : 648	COMMD3-BMI1 : BMI1	ENSG00000269897 : ENSG00000168283	48326 : 1066	<NA> : 164831		
6	100532732 : 401251	MSH5-SAPCD1 : SAPCD1	ENSG00000255152 : ENSG00000228727	41994 : 13938		<NA> : Q5SSQ6	<NA> : SAPC1
6	100532732 : 4439	MSH5-SAPCD1 : MSH5	ENSG00000255152 : ENSG00000204410	41994 : 7328	<NA> : 603382	<NA> : O43196	<NA> : MSH5
2	100532735 : 23559	INO80B-WBP1 : WBP1	ENSG00000274049 : ENSG00000239779	49199 : 12737	<NA> : 606961	<NA> : Q96G27	<NA> : WBP1
2	100532735 : 83444	INO80B-WBP1 : INO80B	ENSG00000274049 : ENSG00000115274	49199 : 13324	<NA> : 616456	<NA> : Q9C086	<NA> : IN80B
1	100532736 : 440574	MICOS10-NBL1 : MICOS10	ENSG00000158747 : ENSG00000173436	48338 : 32068	<NA> : 616574	<NA> : Q5TGZ0	<NA> : MIC10
1	100532736 : 4681	MICOS10-NBL1 : NBL1	ENSG00000158747 : ENSG00000158747	48338 : 7650	<NA> : 600613	<NA> : A0A087WTY6	<NA> : A0A087WTY6
6	100532737 : 534	ATP6V1G2-DDX39B : ATP6V1G2	ENSG00000254870 : ENSG00000213760	41999 : 862	<NA> : 606853	<NA> : O95670	<NA> : VATG2
6	100532737 : 7919	ATP6V1G2-DDX39B : DDX39B	ENSG00000254870 : ENSG00000198563	41999 : 13917	<NA> : 142560	<NA> : Q13838	<NA> : DX39B
X	100532742 : 2277	PIR-FIGF : VEGFD	<NA> : ENSG00000165197	<NA> : 3708	<NA> : 300091	<NA> : O43915	<NA> : VEGFD
X	100532742 : 8544	PIR-FIGF : PIR	<NA> : ENSG00000087842	<NA> : 30048	<NA> : 300931	<NA> : O00625	<NA> : PIR
6	100532746 : 80864	PPT2-EGFL8 : EGFL8	ENSG00000258388 : ENSG00000241404	48343 : 13944	<NA> : 609897	<NA> : Q99944	<NA> : EGFL8
6	100532746 : 9374	PPT2-EGFL8 : PPT2	ENSG00000258388 : ENSG00000221988	48343 : 9326	<NA> : 603298	<NA> : Q9UMR5	<NA> : PPT2
8	100533105 : 23678	C8orf44-SGK3 : SGK3	ENSG00000288602 : ENSG00000104205	48354 : 10812	<NA> : 607591	<NA> : Q53EW6	<NA> : Q53EW6
8	100533105 : 56260	C8orf44-SGK3 : C8orf44	ENSG00000288602 : ENSG00000288596	48354 : 25646			
8	100533106 : 11244	ZHX1-C8orf76 : ZHX1	ENSG00000259305 : ENSG00000165156	42975 : 12871	<NA> : 604764	Q96EF9 : Q9UKY1	ZHX1R : ZHX1
8	100533106 : 84933	ZHX1-C8orf76 : C8orf76	ENSG00000259305 : ENSG00000189376	42975 : 25924		Q96EF9 : Q96K31	ZHX1R : CH076
20	100533107 : 51750	RTEL1-TNFRSF6B : RTEL1	ENSG00000026036 : ENSG00000258366	44095 : 15888	<NA> : 608833	<NA> : Q9NZ71	<NA> : RTEL1
20	100533107 : 8771	RTEL1-TNFRSF6B : TNFRSF6B	ENSG00000026036 : ENSG00000243509	44095 : 11921	<NA> : 603361	<NA> : O95407	<NA> : TNF6B
1	100533111 : 57116	ZNF670-ZNF695 : ZNF695	ENSG00000135747 : ENSG00000197472	49200 : 30954	<NA> : 616348	<NA> : Q8IW36	<NA> : ZN695
1	100533111 : 93474	ZNF670-ZNF695 : ZNF670	ENSG00000135747 : ENSG00000277462	49200 : 28167		<NA> : Q9BS34	<NA> : ZN670
2	100533179 : 140739	UBE2F-SCLY : UBE2F	ENSG00000258984 : ENSG00000184182	48339 : 12480	<NA> : 617700	<NA> : Q969M7	<NA> : UBE2F
2	100533179 : 51540	UBE2F-SCLY : SCLY	ENSG00000258984 : ENSG00000132330	48339 : 18161	<NA> : 611056	<NA> : Q96I15	<NA> : SCLY
11	100533181 : 486	FXYD6-FXYD2 : FXYD2	ENSG00000255245 : ENSG00000137731	39978 : 4026	<NA> : 601814	A0A087WZ82 : P54710	A0A087WZ82 : ATNG
11	100533181 : 53826	FXYD6-FXYD2 : FXYD6	ENSG00000255245 : ENSG00000137726	39978 : 4030	<NA> : 606683	A0A087WZ82 : Q9H0Q3	A0A087WZ82 : FXYD6
12	100533183 : 144347	ZNF664-RFLNA : RFLNA	ENSG00000178882 : ENSG00000178882	<NA> : 27051	<NA> : 615927		
12	100533183 : 144348	ZNF664-RFLNA : ZNF664	ENSG00000178882 : ENSG00000179195	<NA> : 25406	<NA> : 617890	<NA> : Q8N3J9	<NA> : ZN664
10	100533184 : 6585	ARHGAP19-SLIT1 : SLIT1	ENSG00000269891 : ENSG00000187122	48348 : 11085	<NA> : 603742	<NA> : O75093	<NA> : SLIT1
10	100533184 : 84986	ARHGAP19-SLIT1 : ARHGAP19	ENSG00000269891 : ENSG00000213390	48348 : 23724	<NA> : 611587	<NA> : Q14CB8	<NA> : RHG19
10	100533195 : 196792	FAM24B-CUZD1 : FAM24B	ENSG00000286088 : ENSG00000213185	<NA> : 23475		<NA> : Q8N5W8	<NA> : FA24B
10	100533195 : 50624	FAM24B-CUZD1 : CUZD1	ENSG00000286088 : ENSG00000138161	<NA> : 17937	<NA> : 616644	<NA> : Q86UP6	<NA> : CUZD1
12	100533464 : 11272	PRH1-PRR4 : PRR4	ENSG00000275778 : ENSG00000111215	<NA> : 18020	<NA> : 605359	<NA> : Q16378	<NA> : PROL4
12	100533464 : 5554	PRH1-PRR4 : PRH1	ENSG00000275778 : ENSG00000231887	<NA> : 9366	<NA> : 168730	<NA> : A0A087WV42	<NA> : A0A087WV42
13	100533467 : 2073	BIVM-ERCC5 : ERCC5	ENSG00000270181 : ENSG00000134899	43690 : 3437	<NA> : 133530	R4GMW8 : P28715	R4GMW8 : ERCC5
13	100533467 : 54841	BIVM-ERCC5 : BIVM	ENSG00000270181 : ENSG00000134897	43690 : 16034	<NA> : 619006	R4GMW8 : Q86UB2	R4GMW8 : BIVM
15	100533483 : 161582	DNAAF4-CCPG1 : DNAAF4	ENSG00000261771 : ENSG00000256061	43019 : 21493	<NA> : 608706	<NA> : Q8WXU2	<NA> : DAAF4
15	100533483 : 9236	DNAAF4-CCPG1 : CCPG1	ENSG00000261771 : ENSG00000260916	43019 : 24227	<NA> : 611326	<NA> : Q9ULG6	<NA> : CCPG1
17	100533496 : 201158	TVP23C-CDRT4 : TVP23C	ENSG00000259024 : ENSG00000175106	42961 : 30453			
17	100533496 : 284040	TVP23C-CDRT4 : CDRT4	ENSG00000259024 : ENSG00000239704	42961 : 14383		A0A0A6YYB9 : Q8N9R6	A0A0A6YYB9 : CDRT4
7	100533952 : 389458	RBAK-RBAKDN : RBAKDN	ENSG00000272968 : ENSG00000273313	42971 : 33770			
7	100533952 : 57786	RBAK-RBAKDN : RBAK	ENSG00000272968 : ENSG00000146587	42971 : 17680	<NA> : 608191	A0A0A6YYG8 : Q9NYW8	A0A0A6YYG8 : RBAK
17	100533955 : 1973	SENP3-EIF4A1 : EIF4A1	<NA> : ENSG00000161960	49182 : 3282	<NA> : 602641	<NA> : P60842	<NA> : IF4A1
17	100533955 : 26168	SENP3-EIF4A1 : SENP3	<NA> : ENSG00000161956	49182 : 17862	<NA> : 612844	<NA> : Q9H4L4	<NA> : SENP3
17	100533970 : 30851	P2RX5-TAX1BP3 : TAX1BP3	ENSG00000257950 : ENSG00000213977	49191 : 30684	<NA> : 616484	<NA> : O14907	<NA> : TX1B3
17	100533970 : 5026	P2RX5-TAX1BP3 : P2RX5	ENSG00000257950 : ENSG00000083454	49191 : 8536	<NA> : 602836	<NA> : Q93086	<NA> : P2RX5
20	100533975 : 51012	SLMO2-ATP5E : PRELID3B	<NA> : ENSG00000101166	<NA> : 15892		<NA> : Q9Y3B1	<NA> : PLD3B
20	100533975 : 514	SLMO2-ATP5E : ATP5F1E	<NA> : ENSG00000124172	<NA> : 838	<NA> : 606153	<NA> : P56381	<NA> : ATP5E
19	100533990 : 344	APOC4-APOC2 : APOC2	<NA> : ENSG00000234906	44426 : 609	<NA> : 608083	<NA> : P02655	<NA> : APOC2
19	100533990 : 346	APOC4-APOC2 : APOC4	<NA> : ENSG00000267467	44426 : 611	<NA> : 600745	<NA> : P55056	<NA> : APOC4
X	100533997 : 4104	LOC100533997 : MAGEA5P		<NA> : 6803	<NA> : 300340		
X	100533997 : 4109	LOC100533997 : MAGEA10	<NA> : ENSG00000124260	<NA> : 6797	<NA> : 300343	<NA> : P43363	<NA> : MAGAA
1	100534012 : 79005	TNFAIP8L2-SCNM1 : SCNM1	ENSG00000163156 : ENSG00000163156	<NA> : 23136	<NA> : 608095		
1	100534012 : 79626	TNFAIP8L2-SCNM1 : TNFAIP8L2	ENSG00000163156 : ENSG00000163154	<NA> : 26277	<NA> : 612112	<NA> : Q6P589	<NA> : TP8L2
7	100534589 : 3205	HOXA10-HOXA9 : HOXA9	<NA> : ENSG00000078399	<NA> : 5109	<NA> : 142956	<NA> : P31269	<NA> : HXA9
7	100534589 : 3206	HOXA10-HOXA9 : HOXA10	<NA> : ENSG00000253293	<NA> : 5100	<NA> : 142957	<NA> : P31260	<NA> : HXA10
7	100534592 : 55665	URGCP-MRPS24 : URGCP	ENSG00000270617 : ENSG00000106608	49188 : 30890	<NA> : 610337	S4R325 : Q8TCY9	S4R325 : URGCP
7	100534592 : 64951	URGCP-MRPS24 : MRPS24	ENSG00000270617 : ENSG00000062582	49188 : 14510	<NA> : 611986	S4R325 : Q96EL2	S4R325 : RT24
20	100534593 : 79716	STX16-NPEPL1 : NPEPL1	ENSG00000254995 : ENSG00000215440	41993 : 16244		<NA> : Q8NDH3	<NA> : PEPL1
20	100534593 : 8675	STX16-NPEPL1 : STX16	ENSG00000254995 : ENSG00000124222	41993 : 11431	<NA> : 603666	<NA> : O14662	<NA> : STX16
11	100534595 : 221092	HNRNPUL2-BSCL2 : HNRNPUL2	ENSG00000234857 : ENSG00000214753	49189 : 25451		<NA> : Q1KMD3	<NA> : HNRL2
11	100534595 : 26580	HNRNPUL2-BSCL2 : BSCL2	ENSG00000234857 : ENSG00000168000	49189 : 15832	<NA> : 606158	<NA> : Q96G97	<NA> : BSCL2
3	100534599 : 339122	ISY1-RAB43 : RAB43	ENSG00000261796 : ENSG00000172780	42969 : 19983		<NA> : Q86YS6	<NA> : RAB43
3	100534599 : 57461	ISY1-RAB43 : ISY1	ENSG00000261796 : ENSG00000240682	42969 : 29201	<NA> : 612764		
3	100534611 : 116211	TM4SF19-DYNLT2B : TM4SF19	<NA> : ENSG00000145107	49190 : 25167		<NA> : Q96DZ7	<NA> : T4S19
3	100534611 : 255758	TM4SF19-DYNLT2B : DYNLT2B	<NA> : ENSG00000213123	49190 : 28482	<NA> : 617353	<NA> : Q8WW35	<NA> : DYT2B
5	100534612 : 114899	C1QTNF3-AMACR : C1QTNF3	ENSG00000273294 : ENSG00000082196	49198 : 14326	<NA> : 612045	<NA> : Q9BXJ4	<NA> : C1QT3
5	100534612 : 23600	C1QTNF3-AMACR : AMACR	ENSG00000273294 : ENSG00000242110	49198 : 451	<NA> : 604489	<NA> : Q9UHK6	<NA> : AMACR
7	100630923 : 100289561	LOC100630923 : LOC100289561					
7	100630923 : 79706	LOC100630923 : PRKRIP1	<NA> : ENSG00000128563	<NA> : 21894	<NA> : 617458	<NA> : Q9H875	<NA> : PKRI1
4	100631383 : 100129583	FAM47E-STBD1 : FAM47E	ENSG00000272414 : ENSG00000189157	44667 : 34343			
4	100631383 : 8987	FAM47E-STBD1 : STBD1	ENSG00000272414 : ENSG00000118804	44667 : 24854	<NA> : 607406	<NA> : O95210	<NA> : STBD1
7	100861540 : 1551	CYP3A7-CYP3A51P : CYP3A7	ENSG00000282301 : ENSG00000160870	51504 : 2640	<NA> : 605340		
7	100861540 : 1578	CYP3A7-CYP3A51P : CYP3A51P	ENSG00000282301 : ENSG00000282277	51504 : 42418			
17	100885850 : 100885848	PTGES3L-AARSD1 : PTGES3L	ENSG00000108825 : ENSG00000267060	43946 : 43943		<NA> : E9PB15	<NA> : PTG3L
17	100885850 : 80755	PTGES3L-AARSD1 : AARSD1	ENSG00000108825 : ENSG00000266967	43946 : 28417	<NA> : 613212		
7	100996928 : 154791	FMC1-LUC7L2 : FMC1	ENSG00000269955 : ENSG00000164898	44671 : 26946			
7	100996928 : 51631	FMC1-LUC7L2 : LUC7L2	ENSG00000269955 : ENSG00000146963	44671 : 21608	<NA> : 613056	A0A0A6YYJ8 : Q9Y383	A0A0A6YYJ8 : LC7L2
5	101180901 : 100130733	IPO11-LRRC70 : LRRC70	ENSG00000086200 : ENSG00000186105	<NA> : 35155		<NA> : Q7Z2Q7	<NA> : LRR70
5	101180901 : 51194	IPO11-LRRC70 : IPO11	ENSG00000086200 : ENSG00000086200	<NA> : 20628	<NA> : 610889	<NA> : Q9UI26	<NA> : IPO11
22	101730217 : 135	SPECC1L-ADORA2A : ADORA2A	ENSG00000258555 : ENSG00000128271	49185 : 263	<NA> : 102776	<NA> : P29274	<NA> : AA2AR
22	101730217 : 23384	SPECC1L-ADORA2A : SPECC1L	ENSG00000258555 : ENSG00000100014	49185 : 29022	<NA> : 614140	<NA> : Q69YQ0	<NA> : CYTSA
7	101752399 : 101735302	STAG3L5P-PVRIG2P-PILRB : STAG3L5P	ENSG00000272752 : ENSG00000290682	48898 : 48896			
7	101752399 : 101752334	STAG3L5P-PVRIG2P-PILRB : PVRIG2P		48898 : 48897			
7	101752399 : 29990	STAG3L5P-PVRIG2P-PILRB : PILRB	ENSG00000272752 : ENSG00000121716	48898 : 18297	<NA> : 605342	<NA> : Q9UKJ0	<NA> : PILRB
22	102800317 : 1454	TPTEP2-CSNK1E : CSNK1E	ENSG00000283900 : ENSG00000213923	53829 : 2453	<NA> : 600863		
22	102800317 : 400927	TPTEP2-CSNK1E : TPTEP2		53829 : 53828			
10	104326056 : 118471	ZNF511-PRAP1 : PRAP1	ENSG00000283496 : ENSG00000165828	38088 : 23304	<NA> : 609776	<NA> : Q96NZ9	<NA> : PRAP1
10	104326056 : 118472	ZNF511-PRAP1 : ZNF511	ENSG00000283496 : ENSG00000198546	38088 : 28445		<NA> : Q8NB15	<NA> : ZN511
17	104909134 : 1394	LINC02210-CRHR1 : CRHR1	ENSG00000263715 : ENSG00000120088	51483 : 2357	<NA> : 122561	B4DMR5 : B3TIK8	B4DMR5 : B3TIK8
17	104909134 : 147081	LINC02210-CRHR1 : LINC02210	ENSG00000263715 : ENSG00000204650	51483 : 26327			
16	105369154 : 100874381	PKD1P6-NPIPP1 : NPIPP1	ENSG00000270580 : ENSG00000188599	<NA> : 35407			
16	105369154 : 353511	PKD1P6-NPIPP1 : PKD1P6	ENSG00000270580 : ENSG00000250251	<NA> : 30070			
6	106660613 : 106660612	LINC00680-GUSBP4 : LINC00680	ENSG00000283352 : ENSG00000290555	<NA> : 44417			
6	106660613 : 375513	LINC00680-GUSBP4 : GUSBP4		<NA> : 18220			
12	106707243 : 50840	PRH1-TAS2R14 : TAS2R14	ENSG00000212127 : ENSG00000212127	<NA> : 14920	<NA> : 604790	Q6ZW62 : Q9NYV8	Q6ZW62 : T2R14
12	106707243 : 5554	PRH1-TAS2R14 : PRH1	ENSG00000212127 : ENSG00000231887	<NA> : 9366	<NA> : 168730	Q6ZW62 : A0A087WV42	Q6ZW62 : A0A087WV42
11	106780802 : 25858	KCNK4-TEX40 : CATSPERZ	ENSG00000257069 : ENSG00000219435	<NA> : 19231	<NA> : 617511	<NA> : Q9NTU4	<NA> : CTSRZ
11	106780802 : 50801	KCNK4-TEX40 : KCNK4	ENSG00000257069 : ENSG00000182450	<NA> : 6279	<NA> : 605720	<NA> : Q9NYG8	<NA> : KCNK4
15	106821730 : 56924	BUB1B-PAK6 : PAK6	ENSG00000137843 : ENSG00000137843	52276 : 16061	<NA> : 608110		
15	106821730 : 701	BUB1B-PAK6 : BUB1B	ENSG00000137843 : ENSG00000156970	52276 : 1149	<NA> : 602860	<NA> : O60566	<NA> : BUB1B
21	106865373 : 6450	GET1-SH3BGR : SH3BGR	ENSG00000285815 : ENSG00000185437	54635 : 10822	<NA> : 602230	A0A3B3ITX9 : P55822	A0A3B3ITX9 : SH3BG
21	106865373 : 7485	GET1-SH3BGR : GET1	ENSG00000285815 : ENSG00000182093	54635 : 12790	<NA> : 602915	A0A3B3ITX9 : O00258	A0A3B3ITX9 : GET1
6	107080638 : 100130357	TBC1D7-LOC100130357 : LOC100130357	ENSG00000145979 : ENSG00000215022				
6	107080638 : 51256	TBC1D7-LOC100130357 : TBC1D7	ENSG00000145979 : ENSG00000145979	<NA> : 21066	<NA> : 612655	<NA> : A0A024R011	<NA> : A0A024R011
6	107080644 : 10695	CNPY3-GNMT : CNPY3	<NA> : ENSG00000137161	<NA> : 11968	<NA> : 610774	<NA> : Q9BT09	<NA> : CNPY3
6	107080644 : 27232	CNPY3-GNMT : GNMT	<NA> : ENSG00000124713	<NA> : 4415	<NA> : 606628	<NA> : Q14749	<NA> : GNMT
17	107133515 : 107133516	SMURF2P1-LRRC37BP1 : SMURF2P1		<NA> : 44402			
17	107133515 : 147172	SMURF2P1-LRRC37BP1 : LRRC37BP1		<NA> : 25390			
2	107161151 : 107126360	AOX3P-AOX2P : AOX3P	<NA> : ENSG00000290905	53766 : 19049			
2	107161151 : 344454	AOX3P-AOX2P : AOX2P	<NA> : ENSG00000243478	53766 : 18450			
16	107282092 : 100422558	BOLA2-SMG1P6 : SMG1P6	<NA> : ENSG00000254634	53563 : 49863			
16	107282092 : 552900	BOLA2-SMG1P6 : BOLA2	<NA> : ENSG00000183336	53563 : 29488	<NA> : 613182		
13	107303344 : 51131	SETDB2-PHF11 : PHF11	<NA> : ENSG00000136147	<NA> : 17024	<NA> : 607796	<NA> : Q9UIL8	<NA> : PHF11
13	107303344 : 83852	SETDB2-PHF11 : SETDB2	<NA> : ENSG00000136169	<NA> : 20263	<NA> : 607865	<NA> : Q96T68	<NA> : SETB2
7	107986827 : 110440226	CZ1P-ASNS : CCZ1P1	<NA> : ENSG00000243554	<NA> : 55746			
7	107986827 : 440	CZ1P-ASNS : ASNS	<NA> : ENSG00000070669	<NA> : 753	<NA> : 108370	<NA> : P08243	<NA> : ASNS
19	108903150 : 105372481	ZNF8-ERVK3-1 : ERVK3-1	ENSG00000267216 : ENSG00000142396	<NA> : 30466			
19	108903150 : 7554	ZNF8-ERVK3-1 : ZNF8	ENSG00000267216 : ENSG00000278129	<NA> : 13154	<NA> : 194532	<NA> : P17098	<NA> : ZNF8
10	108949267 : 105376432	ACBD7-DCLRE1CP1 : DCLRE1CP1		<NA> : 44877			
10	108949267 : 414149	ACBD7-DCLRE1CP1 : ACBD7	<NA> : ENSG00000176244	<NA> : 17715		<NA> : Q8N6N7	<NA> : ACBD7
17	109286553 : 109286551	ARHGAP27P1-BPTFP1-KPNA2P3 : BPTFP1	ENSG00000215769 : ENSG00000263647	52873 : 52869			
17	109286553 : 109286552	ARHGAP27P1-BPTFP1-KPNA2P3 : KPNA2P3		52873 : 52870			
17	109286553 : 146880	ARHGAP27P1-BPTFP1-KPNA2P3 : ARHGAP27P1		52873 : 28630			
17	109286553 : 440456	ARHGAP27P1-BPTFP1-KPNA2P3 : PLEKHM1P1	ENSG00000215769 : ENSG00000291117	52873 : 35411			
7	109504726 : 2086	ERV3-1-ZNF117 : ERV3-1	ENSG00000152926 : ENSG00000213462	<NA> : 3454	<NA> : 131170	<NA> : Q14264	<NA> : ENR1
7	109504726 : 51351	ERV3-1-ZNF117 : ZNF117	ENSG00000152926 : ENSG00000152926	<NA> : 12897	<NA> : 194624		
16	109951030 : 339039	PKD1P3-NPIPA1 : PKD1P3	<NA> : ENSG00000183458	<NA> : 30067			
16	109951030 : 9284	PKD1P3-NPIPA1 : NPIPA1	<NA> : ENSG00000183426	<NA> : 7909	<NA> : 606406		
16	110006322 : 105376752	PKD1P5-LOC105376752 : NPIPA9	<NA> : ENSG00000233024	<NA> : 41984			
16	110006322 : 348156	PKD1P5-LOC105376752 : PKD1P5	<NA> : ENSG00000254681	<NA> : 30069			
16	110006323 : 101059953	PKD1P4-NPIPA8 : NPIPA8	<NA> : ENSG00000214940	<NA> : 41983			
16	110006323 : 353512	PKD1P4-NPIPA8 : PKD1P4	<NA> : ENSG00000205746	<NA> : 30068			
15	110006325 : 117155	PPIP5K1P1-CATSPER2 : CATSPER2	<NA> : ENSG00000166762	<NA> : 18810	<NA> : 607249	<NA> : Q96P56	<NA> : CTSR2
15	110006325 : 161497	PPIP5K1P1-CATSPER2 : STRC	<NA> : ENSG00000242866	<NA> : 16035	<NA> : 606440	<NA> : Q7RTU9	<NA> : STRC
15	110006325 : 554224	PPIP5K1P1-CATSPER2 : PPIP5K1P1		<NA> : 32373			
9	110006327 : 728747	ANKRD20A4-ANKRD20A20P : ANKRD20A4P		<NA> : 31982			
9	110006327 : 728788	ANKRD20A4-ANKRD20A20P : ANKRD20A20P		<NA> : 32319			
21	110091775 : 140290	CFAP298-TCP10L : TCP10L	ENSG00000265590 : ENSG00000242220	54636 : 11657	<NA> : 608365	<NA> : Q8TDR4	<NA> : TCP1L
21	110091775 : 56683	CFAP298-TCP10L : CFAP298	ENSG00000265590 : ENSG00000159079	54636 : 1301	<NA> : 615494	<NA> : P57076	<NA> : CF298
19	110116772 : 170958	ZNF765-ZNF761 : ZNF525	<NA> : ENSG00000203326	<NA> : 29423		<NA> : Q8N782	<NA> : ZN525
19	110116772 : 388561	ZNF765-ZNF761 : ZNF761	<NA> : ENSG00000160336	<NA> : 23179		<NA> : Q86XN6	<NA> : ZN761
19	110116772 : 91661	ZNF765-ZNF761 : ZNF765	<NA> : ENSG00000196417	<NA> : 25092		<NA> : Q7L2R6	<NA> : ZN765
1	110117499 : 110117498	P3R3URF-PIK3R3 : P3R3URF	ENSG00000278139 : ENSG00000250719	54999 : 53451		F6TDL0 : A0A087WWA1	F6TDL0 : P3URF
1	110117499 : 8503	P3R3URF-PIK3R3 : PIK3R3	ENSG00000278139 : ENSG00000117461	54999 : 8981	<NA> : 606076	F6TDL0 : Q92569	F6TDL0 : P55G
3	110354863 : 10168	ZNF660-ZNF197 : ZNF197	<NA> : ENSG00000186448	<NA> : 12988	<NA> : 618359	<NA> : O14709	<NA> : ZN197
3	110354863 : 285349	ZNF660-ZNF197 : ZNF660	<NA> : ENSG00000144792	<NA> : 26720		<NA> : Q6AZW8	<NA> : ZN660
6	110599563 : 259215	LY6G6F-LY6G6D : LY6G6F	ENSG00000250641 : ENSG00000204424	38821 : 13933	<NA> : 611404	<NA> : Q5SQ64	<NA> : LY66F
6	110599563 : 58530	LY6G6F-LY6G6D : LY6G6D	ENSG00000250641 : ENSG00000244355	38821 : 13935	<NA> : 606038	<NA> : O95868	<NA> : LY66D
3	110599583 : 110599564	EEF1AKMT4-ECE2 : EEF1AKMT4	ENSG00000284917 : ENSG00000284753	53615 : 53611		<NA> : P0DPD7	<NA> : EFMT4
3	110599583 : 9718	EEF1AKMT4-ECE2 : ECE2	ENSG00000284917 : ENSG00000145194	53615 : 13275	<NA> : 610145		
20	111089941 : 101410538	MMP24-AS1-EDEM2 : MMP24OS	<NA> : ENSG00000126005	<NA> : 44421			
20	111089941 : 55741	MMP24-AS1-EDEM2 : EDEM2	<NA> : ENSG00000088298	<NA> : 15877	<NA> : 610302	<NA> : Q9BV94	<NA> : EDEM2
8	111188157 : 432355	LYNX1-SLURP2 : SLURP2	ENSG00000284505 : ENSG00000283992	52291 : 25549		<NA> : P0DP57	<NA> : SLUR2
8	111188157 : 66004	LYNX1-SLURP2 : LYNX1	ENSG00000284505 : ENSG00000180155	52291 : 29604	<NA> : 606110		
