chr#	GeneID	Symbol	EnsemblID	HGNCID	MIM Number	UniprotAC	UniprotID
10	93202 : 7295	TXNP1 : TXN	<NA> : ENSG00000136810	49481 : 12435	<NA> : 187700	<NA> : P10599	<NA> : THIO
8	93948 : 6228	RPS23P1 : RPS23	ENSG00000243504 : ENSG00000186468	16043 : 10410	<NA> : 603683	<NA> : P62266	<NA> : RS23
1	93993 : 4709	NDUFB3P1 : NDUFB3	<NA> : ENSG00000119013	13673 : 7698	<NA> : 603839	<NA> : O43676	<NA> : NDUB3
9	93994 : 4709	NDUFB3P2 : NDUFB3	<NA> : ENSG00000119013	13674 : 7698	<NA> : 603839	<NA> : O43676	<NA> : NDUB3
14	93995 : 4709	NDUFB3P4 : NDUFB3	<NA> : ENSG00000119013	13676 : 7698	<NA> : 603839	<NA> : O43676	<NA> : NDUB3
14	93996 : 4709	NDUFB3P3 : NDUFB3	<NA> : ENSG00000119013	13675 : 7698	<NA> : 603839	<NA> : O43676	<NA> : NDUB3
X	93997 : 4709	NDUFB3P5 : NDUFB3	<NA> : ENSG00000119013	13677 : 7698	<NA> : 603839	<NA> : O43676	<NA> : NDUB3
22	94009 : 253190	SERHL : SERHL2	ENSG00000172250 : ENSG00000183569	14408 : 29446	607979 : 619045	<NA> : Q9H4I8	<NA> : SEHL2
17	94158 : 146822	CDRT15P1 : CDRT15	<NA> : ENSG00000223510	33168 : 14395		<NA> : Q96T59	<NA> : CDRTF
1	94236 : 3301	DNAJA1P5 : DNAJA1	<NA> : ENSG00000086061	39341 : 5229	<NA> : 602837	<NA> : P31689	<NA> : DNJA1
1	94297 : 6992	PPP1R11P1 : PPP1R11	<NA> : ENSG00000204619	16326 : 9285	<NA> : 606670	<NA> : O60927	<NA> : PP1RB
X	94298 : 6992	PPP1R11P2 : PPP1R11	ENSG00000231765 : ENSG00000204619	16327 : 9285	<NA> : 606670	<NA> : O60927	<NA> : PP1RB
8	94299 : 7159	TP53BP2P1 : TP53BP2	<NA> : ENSG00000143514	16328 : 12000	<NA> : 602143	<NA> : Q13625	<NA> : ASPP2
7	94302 : 26472	PPP1R14BP4 : PPP1R14B	<NA> : ENSG00000173457	16331 : 9057	<NA> : 601140	<NA> : Q96C90	<NA> : PP14B
11	94304 : 5502	PPP1R1AP1 : PPP1R1A	ENSG00000255255 : ENSG00000135447	16316 : 9286	<NA> : 613246	<NA> : Q13522	<NA> : PPR1A
5	94310 : 5504	PPP1R2P8 : PPP1R2	<NA> : ENSG00000184203	16323 : 9288	<NA> : 601792	<NA> : P41236	<NA> : IPP2
17	96597 : 353149	TBC1D27P : TBC1D26	<NA> : ENSG00000214946	28104 : 28745		<NA> : Q86UD7	<NA> : TBC26
22	96610 : 9790	BMS1P20 : BMS1	<NA> : ENSG00000165733	49153 : 23505	<NA> : 611448	<NA> : Q14692	<NA> : BMS1
17	103911 : 6233	RPS27AP1 : RPS27A	ENSG00000242692 : ENSG00000143947	17121 : 10417	<NA> : 191343	<NA> : P62979	<NA> : RS27A
14	112846 : 9939	RBM8B : RBM8A	<NA> : ENSG00000265241	13426 : 9905	<NA> : 605313	<NA> : Q9Y5S9	<NA> : RBM8A
11	113157 : 6175	RPLP0P2 : RPLP0	ENSG00000243742 : ENSG00000089157	17960 : 10371	<NA> : 180510	<NA> : P05388	<NA> : RLA0
6	114181 : 51439	FAM8A5P : FAM8A1	<NA> : ENSG00000137414	16376 : 16372	<NA> : 618409	<NA> : Q9UBU6	<NA> : FA8A1
6	114182 : 51439	FAM8A6P : FAM8A1	<NA> : ENSG00000137414	16377 : 16372	<NA> : 618409	<NA> : Q9UBU6	<NA> : FA8A1
19	114184 : 89858	SIGLEC18P : SIGLEC12	<NA> : ENSG00000254521	15491 : 15482	<NA> : 606094	<NA> : Q96PQ1	<NA> : SIG12
19	114188 : 945	SIGLEC29P : CD33	<NA> : ENSG00000105383	15619 : 1659	<NA> : 159590	<NA> : P20138	<NA> : CD33
19	114189 : 89858	SIGLEC31P : SIGLEC12	<NA> : ENSG00000254521	16072 : 15482	<NA> : 606094	<NA> : Q96PQ1	<NA> : SIG12
1	114190 : 89790	SIGLEC30P : SIGLEC10	<NA> : ENSG00000142512	15623 : 15620	<NA> : 606091	<NA> : Q96LC7	<NA> : SIG10
19	114192 : 27181	SIGLEC20P : SIGLEC8	<NA> : ENSG00000105366	15609 : 10877	<NA> : 605639	<NA> : Q9NYZ4	<NA> : SIGL8
19	114194 : 945	SIGLEC21P : CD33	<NA> : ENSG00000105383	15610 : 1659	<NA> : 159590	<NA> : P20138	<NA> : CD33
19	114195 : 945	SIGLEC22P : CD33	<NA> : ENSG00000105383	15611 : 1659	<NA> : 159590	<NA> : P20138	<NA> : CD33
19	114196 : 89858	SIGLEC24P : SIGLEC12	<NA> : ENSG00000254521	15613 : 15482	<NA> : 606094	<NA> : Q96PQ1	<NA> : SIG12
22	114657 : 1349	COX7BP1 : COX7B	<NA> : ENSG00000131174	16529 : 2291	<NA> : 300885	<NA> : P24311	<NA> : COX7B
Y	114758 : 1464	CSPG4P1Y : CSPG4	ENSG00000240450 : ENSG00000173546	16478 : 2466	400034 : 601172	<NA> : Q6UVK1	<NA> : CSPG4
15	114817 : 1464	CSPG4P5 : CSPG4	ENSG00000290690 : ENSG00000173546	29403 : 2466	<NA> : 601172	<NA> : Q6UVK1	<NA> : CSPG4
1	114819 : 9696	CROCCP3 : CROCC	ENSG00000290842 : ENSG00000058453	29405 : 21299	<NA> : 615776	<NA> : Q5TZA2	<NA> : CROCC
1	116123 : 2326	FMO9P : FMO1	ENSG00000290604 : ENSG00000010932	32210 : 3769	<NA> : 136130	<NA> : Q01740	<NA> : FMO1
20	116149 : 6136	RPL12P4 : RPL12	<NA> : ENSG00000197958	16587 : 10302	<NA> : 180475	<NA> : P30050	<NA> : RL12
11	116730 : 6167	RPL37P2 : RPL37	<NA> : ENSG00000145592	17092 : 10347	<NA> : 604181	<NA> : P61927	<NA> : RL37
3	116809 : 6169	RPL38P1 : RPL38	<NA> : ENSG00000172809	17093 : 10349	<NA> : 604182	<NA> : P63173	<NA> : RL38
6	116935 : 6122	RPL3P2 : RPL3	ENSG00000227939 : ENSG00000100316	17834 : 10332	<NA> : 604163	<NA> : P39023	<NA> : RL3
3	117151 : 1317	SLC31A1P1 : SLC31A1	<NA> : ENSG00000136868	17124 : 11016	<NA> : 603085	<NA> : O15431	<NA> : COPT1
17	118432 : 6159	RPL29P2 : RPL29	ENSG00000240480 : ENSG00000162244	17334 : 10331	<NA> : 601832	<NA> : P47914	<NA> : RL29
2	118433 : 6147	RPL23AP7 : RPL23A	<NA> : ENSG00000198242	17336 : 10317	<NA> : 602326	<NA> : P62750	<NA> : RL23A
10	118945 : 1514	CTSLP1 : CTSL	<NA> : ENSG00000135047	2539 : 2537	<NA> : 116880	<NA> : P07711	<NA> : CATL1
10	119358 : 6633	SNRPD2P1 : SNRPD2	<NA> : ENSG00000125743	31459 : 11159	<NA> : 601061	<NA> : P62316	<NA> : SMD2
10	119369 : 53343	NUDT9P1 : NUDT9	<NA> : ENSG00000170502	28523 : 8056	<NA> : 606022	<NA> : Q9BW91	<NA> : NUDT9
10	119437 : 4253	CTAGE7P : MIA2	ENSG00000233122 : ENSG00000150527	25111 : 18432	<NA> : 602132	<NA> : Q96PC5	<NA> : MIA2
11	119722 : 3875	KRT18P14 : KRT18	ENSG00000186082 : ENSG00000111057	6433 : 6430	<NA> : 148070	<NA> : P05783	<NA> : K1C18
11	120126 : 7343	UBTFL2 : UBTF	ENSG00000234376 : ENSG00000108312	35169 : 12511	<NA> : 600673	<NA> : P17480	<NA> : UBF1
11	120318 : 6194	RPS6P17 : RPS6	ENSG00000243777 : ENSG00000137154	36669 : 10429	<NA> : 180460	<NA> : P62753	<NA> : RS6
11	120321 : 1452	CSNK1A1P2 : CSNK1A1	<NA> : ENSG00000113712	30445 : 2451	<NA> : 600505	<NA> : P48729	<NA> : KC1A
11	120449 : 1488	CTBP2P6 : CTBP2	<NA> : ENSG00000175029	45198 : 2495	<NA> : 602619	<NA> : P56545	<NA> : CTBP2
11	120528 : 54205	CYCSP25 : CYCS	<NA> : ENSG00000172115	24399 : 19986	<NA> : 123970	<NA> : P99999	<NA> : CYC
12	120872 : 6129	RPL7P38 : RPL7	ENSG00000239473 : ENSG00000147604	36731 : 10363	<NA> : 604166	<NA> : P18124	<NA> : RL7
12	121014 : 347688	TUBB8P5 : TUBB8	ENSG00000254381 : ENSG00000261456	42186 : 20773	<NA> : 616768	<NA> : Q3ZCM7	<NA> : TBB8
12	121054 : 3875	KRT18P20 : KRT18	ENSG00000257758 : ENSG00000111057	33388 : 6430	<NA> : 148070	<NA> : P05783	<NA> : K1C18
12	121131 : 5691	PSMB3P1 : PSMB3	ENSG00000258907 : ENSG00000277791	20633 : 9540	<NA> : 602176	<NA> : P49720	<NA> : PSB3
12	121296 : 114795	LOC121296 : TMEM132B	ENSG00000255923 : ENSG00000139364	<NA> : 29397		<NA> : Q14DG7	<NA> : T132B
12	121328 : 360203	GGTA2P : GLT6D1	ENSG00000237766 : ENSG00000204007	4254 : 23671	<NA> : 613699	<NA> : Q7Z4J2	<NA> : GL6D1
12	121456 : 84679	SLC9A7P1 : SLC9A7	ENSG00000227825 : ENSG00000065923	32679 : 17123	<NA> : 300368	<NA> : Q96T83	<NA> : SL9A7
12	121498 : 92483	LDHAL6CP : LDHAL6B	<NA> : ENSG00000171989	39423 : 21481		<NA> : Q9BYZ2	<NA> : LDH6B
12	121520 : 2806	GOT2P4 : GOT2	<NA> : ENSG00000125166	22936 : 4433	<NA> : 138150	<NA> : P00505	<NA> : AATM
13	121727 : 5193	PEX12P1 : PEX12	<NA> : ENSG00000108733	39678 : 8854	<NA> : 601758	<NA> : O00623	<NA> : PEX12
13	121906 : 5687	PSMA6P4 : PSMA6	<NA> : ENSG00000100902	39609 : 9535	<NA> : 602855	<NA> : P60900	<NA> : PSA6
13	121916 : 54205	CYCSP35 : CYCS	<NA> : ENSG00000172115	24409 : 19986	<NA> : 123970	<NA> : P99999	<NA> : CYC
13	121952 : 196541	METTL21EP : METTL21C	ENSG00000290918 : ENSG00000139780	41948 : 33717	<NA> : 615259	<NA> : Q5VZV1	<NA> : MT21C
13	121981 : 5478	PPIAP26 : PPIA	ENSG00000150276 : ENSG00000196262	39271 : 9253	<NA> : 123840	<NA> : P62937	<NA> : PPIA
13	122038 : 56993	TOMM22P3 : TOMM22	<NA> : ENSG00000100216	38739 : 18002	<NA> : 607046	<NA> : Q9NS69	<NA> : TOM22
13	122145 : 8780	RIOK3P1 : RIOK3	ENSG00000225944 : ENSG00000101782	39714 : 11451	<NA> : 603579	<NA> : O14730	<NA> : RIOK3
13	122199 : 5641	LGMNP1 : LGMN	<NA> : ENSG00000100600	23079 : 9472	<NA> : 602620	<NA> : Q99538	<NA> : LGMN
13	122335 : 5478	PPIAP24 : PPIA	<NA> : ENSG00000196262	39269 : 9253	<NA> : 123840	<NA> : P62937	<NA> : PPIA
14	122409 : 6144	RPL21P12 : RPL21	ENSG00000259535 : ENSG00000122026	19810 : 10313	<NA> : 603636	<NA> : P46778	<NA> : RL21
14	122449 : 6235	RPS29P1 : RPS29	<NA> : ENSG00000213741	19783 : 10419	<NA> : 603633	<NA> : P62273	<NA> : RS29
14	122552 : 5478	PPIAP4 : PPIA	<NA> : ENSG00000196262	19935 : 9253	<NA> : 123840	<NA> : P62937	<NA> : PPIA
14	122589 : 6175	RPLP0P3 : RPLP0	ENSG00000240023 : ENSG00000089157	23558 : 10371	<NA> : 180510	<NA> : P05388	<NA> : RLA0
14	122592 : 3875	KRT18P6 : KRT18	ENSG00000258783 : ENSG00000111057	20280 : 6430	<NA> : 148070	<NA> : P05783	<NA> : K1C18
14	122631 : 51286	CEND1P1 : CEND1	<NA> : ENSG00000184524	43674 : 24153	<NA> : 608213	<NA> : Q8N111	<NA> : CEND
14	122837 : 7311	UBA52P3 : UBA52	<NA> : ENSG00000221983	20056 : 12458	<NA> : 191321	<NA> : P62987	<NA> : RL40
14	122842 : 5478	PPIAP5 : PPIA	<NA> : ENSG00000196262	20027 : 9253	<NA> : 123840	<NA> : P62937	<NA> : PPIA
14	122867 : 1327	COX4I1P1 : COX4I1	<NA> : ENSG00000131143	2266 : 2265	<NA> : 123864	<NA> : P13073	<NA> : COX41
14	122888 : 5725	PTBP1P : PTBP1	<NA> : ENSG00000011304	20030 : 9583	<NA> : 600693	<NA> : P26599	<NA> : PTBP1
14	122942 : 2395	FXNP1 : FXN	<NA> : ENSG00000165060	20012 : 3951	<NA> : 606829	<NA> : Q16595	<NA> : FRDA
14	122950 : 54205	CYCSP1 : CYCS	<NA> : ENSG00000172115	20095 : 19986	<NA> : 123970	<NA> : P99999	<NA> : CYC
16	124149 : 22852	ANKRD26P1 : ANKRD26	<NA> : ENSG00000107890	32955 : 29186	<NA> : 610855	<NA> : Q9UPS8	<NA> : ANR26
16	124199 : 1915	EEF1A1P38 : EEF1A1	<NA> : ENSG00000156508	37916 : 3189	<NA> : 130590	<NA> : P68104	<NA> : EF1A1
16	124496 : 515	ATP5PBP7 : ATP5PB	<NA> : ENSG00000116459	39748 : 840	<NA> : 603270	<NA> : P24539	<NA> : AT5F1
17	124685 : 4637	MYL6P5 : MYL6	<NA> : ENSG00000092841	51646 : 7587	<NA> : 609931	<NA> : P60660	<NA> : MYL6
17	124865 : 51154	LOC124865 : MRTO4	<NA> : ENSG00000053372	<NA> : 18477		<NA> : Q9UKD2	<NA> : MRT4
17	124974 : 7295	TXNP4 : TXN	<NA> : ENSG00000136810	49484 : 12435	<NA> : 187700	<NA> : P10599	<NA> : THIO
17	125208 : 6187	RPS2P46 : RPS2	ENSG00000189343 : ENSG00000140988	35839 : 10404	<NA> : 603624	<NA> : P15880	<NA> : RS2
18	125242 : 3875	KRT18P8 : KRT18	<NA> : ENSG00000111057	31093 : 6430	<NA> : 148070	<NA> : P05783	<NA> : K1C18
3	125371 : 6146	RPL22P1 : RPL22	<NA> : ENSG00000116251	17998 : 10315	<NA> : 180474	<NA> : P35268	<NA> : RL22
19	126037 : 1936	EEF1DP1 : EEF1D	ENSG00000228887 : ENSG00000104529	32474 : 3211	<NA> : 130592	<NA> : P29692	<NA> : EF1D
19	126052 : 7050	TGIF1P1 : TGIF1	<NA> : ENSG00000177426	30730 : 11776	<NA> : 602630	<NA> : Q15583	<NA> : TGIF1
19	126170 : 5478	PPIAP58 : PPIA	ENSG00000267258 : ENSG00000196262	53682 : 9253	<NA> : 123840	<NA> : P62937	<NA> : PPIA
19	126235 : 6191	RPS4XP21 : RPS4X	ENSG00000186008 : ENSG00000198034	36228 : 10424	<NA> : 312760	<NA> : P62701	<NA> : RS4X
19	126242 : 231	AKR1B1P7 : AKR1B1	<NA> : ENSG00000085662	33497 : 381	<NA> : 103880	<NA> : P15121	<NA> : ALDR
19	126506 : 58533	SNX6P1 : SNX6	<NA> : ENSG00000129515	41511 : 14970	<NA> : 606098	<NA> : Q9UNH7	<NA> : SNX6
1	126581 : 78988	MRPL57P1 : MRPL57	ENSG00000273698 : ENSG00000173141	29686 : 14514	<NA> : 611997	<NA> : Q9BQC6	<NA> : RT63
1	126811 : 3856	KRT8P21 : KRT8	ENSG00000229636 : ENSG00000170421	33373 : 6446	<NA> : 148060	<NA> : P05787	<NA> : K2C8
1	126826 : 60436	TGIF2P1 : TGIF2	<NA> : ENSG00000118707	33317 : 15764	<NA> : 607294	<NA> : Q9GZN2	<NA> : TGIF2
1	126860 : 116987	LOC126860 : AGAP1	<NA> : ENSG00000157985	<NA> : 16922	<NA> : 608651	<NA> : Q9UPQ3	<NA> : AGAP1
1	126987 : 27134	LOC126987 : TJP3	<NA> : ENSG00000105289	<NA> : 11829	<NA> : 612689	<NA> : O95049	<NA> : ZO3
1	127011 : 10159	LOC127011 : ATP6AP2	<NA> : ENSG00000182220	<NA> : 18305	<NA> : 300556	<NA> : O75787	<NA> : RENR
1	127086 : 2547	XRCC6P3 : XRCC6	ENSG00000230318 : ENSG00000196419	45185 : 4055	<NA> : 152690	<NA> : P12956	<NA> : XRCC6
1	127099 : 6176	RPLP1P3 : RPLP1	ENSG00000224600 : ENSG00000137818	36870 : 10372	<NA> : 180520	<NA> : P05386	<NA> : RLA1
1	127295 : 25873	RPL36P5 : RPL36	<NA> : ENSG00000130255	35567 : 13631	<NA> : 617893	<NA> : Q9Y3U8	<NA> : RL36
1	127406 : 3921	RPSAP20 : RPSA	ENSG00000229871 : ENSG00000168028	35595 : 6502	<NA> : 150370	<NA> : P08865	<NA> : RSSA
1	127481 : 6278	S100A7P1 : S100A7	ENSG00000203781 : ENSG00000143556	21654 : 10497	<NA> : 600353	<NA> : P31151	<NA> : S10A7
1	127545 : 6142	RPL18AP4 : RPL18A	ENSG00000217644 : ENSG00000105640	36556 : 10311	<NA> : 604178	<NA> : Q02543	<NA> : RL18A
1	127671 : 127670	TEDDM2P : TEDDM1	<NA> : ENSG00000203730	42447 : 30233		<NA> : Q5T9Z0	<NA> : TEDM1
1	128102 : 3283	HSD3BP4 : HSD3B1	<NA> : ENSG00000203857	5222 : 5217	<NA> : 109715	<NA> : P14060	<NA> : 3BHS1
1	128136 : 3157	LOC128136 : HMGCS1	ENSG00000215805 : ENSG00000112972	<NA> : 5007	<NA> : 142940	<NA> : Q01581	<NA> : HMCS1
1	128192 : 5478	PPIAP35 : PPIA	<NA> : ENSG00000196262	53659 : 9253	<NA> : 123840	<NA> : P62937	<NA> : PPIA
1	128370 : 391114	OR6K4P : OR6K3	ENSG00000180437 : ENSG00000203757	15031 : 15030		<NA> : Q8NGY3	<NA> : OR6K3
20	128467 : 6136	RPL12P11 : RPL12	<NA> : ENSG00000197958	15835 : 10302	<NA> : 180475	<NA> : P30050	<NA> : RL12
20	128481 : 6157	RPL27AP : RPL27A	<NA> : ENSG00000166441	16250 : 10329	<NA> : 603637	<NA> : P46776	<NA> : RL27A
20	128500 : 6137	RPL13P2 : RPL13	ENSG00000213820 : ENSG00000167526	16342 : 10303	<NA> : 113703	<NA> : P26373	<NA> : RL13
20	128580 : 6191	RPS4XP3 : RPS4X	ENSG00000214541 : ENSG00000198034	16251 : 10424	<NA> : 312760	<NA> : P62701	<NA> : RS4X
20	128609 : 51021	MRPS16P2 : MRPS16	<NA> : ENSG00000182180	16541 : 14048	<NA> : 609204	<NA> : Q9Y3D3	<NA> : RT16
20	128615 : 63895	PIEZO1P1 : PIEZO2	ENSG00000233686 : ENSG00000154864	16214 : 26270	<NA> : 613629	<NA> : Q9H5I5	<NA> : PIEZ2
20	128668 : 6130	RPL7AP12 : RPL7A	ENSG00000228210 : ENSG00000148303	16562 : 10364	<NA> : 185640	<NA> : P62424	<NA> : RL7A
20	128676 : 6222	RPS18P1 : RPS18	ENSG00000225831 : ENSG00000231500	16550 : 10401	<NA> : 180473	<NA> : P62269	<NA> : RS18
20	128709 : 6147	RPL23AP6 : RPL23A	ENSG00000214835 : ENSG00000198242	16555 : 10317	<NA> : 602326	<NA> : P62750	<NA> : RL23A
20	128718 : 6205	RPS11P1 : RPS11	ENSG00000235544 : ENSG00000142534	16553 : 10384	<NA> : 180471	<NA> : P62280	<NA> : RS11
20	128745 : 6175	RPLP0P1 : RPLP0	<NA> : ENSG00000089157	16585 : 10371	<NA> : 180510	<NA> : P05388	<NA> : RLA0
20	128748 : 6130	RPL7AP13 : RPL7A	<NA> : ENSG00000148303	16565 : 10364	<NA> : 185640	<NA> : P62424	<NA> : RL7A
20	128756 : 6138	RPL15P1 : RPL15	ENSG00000227343 : ENSG00000174748	16583 : 10306	<NA> : 604174	<NA> : P61313	<NA> : RL15
20	128760 : 6144	RPL21P3 : RPL21	ENSG00000225419 : ENSG00000122026	16533 : 10313	<NA> : 603636	<NA> : P46778	<NA> : RL21
20	128770 : 9470	EIF4E2P1 : EIF4E2	ENSG00000213384 : ENSG00000135930	16237 : 3293	<NA> : 605895	<NA> : O60573	<NA> : IF4E2
20	128774 : 64963	MRPS11P1 : MRPS11	<NA> : ENSG00000181991	16584 : 14050	<NA> : 611977	<NA> : P82912	<NA> : RT11
20	128790 : 293						
20	128820 : 128822	CST9LP1 : CST9	<NA> : ENSG00000173335	39552 : 13261	<NA> : 616543	<NA> : Q5W186	<NA> : CST9
20	128848 : 27120	DKKL1P1 : DKKL1	<NA> : ENSG00000104901	16593 : 16528	<NA> : 605418	<NA> : Q9UK85	<NA> : DKKL1
20	128854 : 85453	TSPY26P : TSPYL5	ENSG00000235217 : ENSG00000180543	16256 : 29367	<NA> : 614721	<NA> : Q86VY4	<NA> : TSYL5
20	128862 : 6136	RPL12P3 : RPL12	ENSG00000233106 : ENSG00000197958	16335 : 10302	<NA> : 180475	<NA> : P30050	<NA> : RL12
20	128872 : 3149	HMGB3P1 : HMGB3	<NA> : ENSG00000029993	16240 : 5004	<NA> : 300193	<NA> : O15347	<NA> : HMGB3
20	128879 : 3149	HMGB3P2 : HMGB3	<NA> : ENSG00000029993	16574 : 5004	<NA> : 300193	<NA> : O15347	<NA> : HMGB3
22	128997 : 6550	SLC9A3P2 : SLC9A3	ENSG00000238125 : ENSG00000066230	19325 : 11073	<NA> : 182307	<NA> : P48764	<NA> : SL9A3
22	129099 : 29894	CPSF1P1 : CPSF1	ENSG00000214076 : ENSG00000071894	19251 : 2324	<NA> : 606027	<NA> : Q10570	<NA> : CPSF1
2	129402 : 79727	LIN28AP1 : LIN28A	<NA> : ENSG00000131914	38055 : 15986	<NA> : 611043	<NA> : Q9H9Z2	<NA> : LN28A
2	129522 : 10928	RALBP1P2 : RALBP1	<NA> : ENSG00000017797	54697 : 9841	<NA> : 605801	<NA> : Q15311	<NA> : RBP1
2	129560 : 191	AHCYP4 : AHCY	ENSG00000232992 : ENSG00000101444	44996 : 343	<NA> : 180960	<NA> : P23526	<NA> : SAHH
2	129656 : 23373	CRTC1P1 : CRTC1	ENSG00000204993 : ENSG00000105662	54616 : 16062	<NA> : 607536	<NA> : Q6UUV9	<NA> : CRTC1
2	129841 : 3921	RPSAP25 : RPSA	ENSG00000230384 : ENSG00000168028	36405 : 6502	<NA> : 150370	<NA> : P08865	<NA> : RSSA
2	129870 : 642623	UBTFL3 : UBTFL1	ENSG00000204699 : ENSG00000255009	35402 : 14533	<NA> : 613696	<NA> : P0CB47	<NA> : UBFL1
2	130195 : 3312	HSPA8P6 : HSPA8	ENSG00000235864 : ENSG00000109971	44921 : 5241	<NA> : 600816	<NA> : P11142	<NA> : HSP7C
2	130429 : 3921	RPSAP27 : RPSA	ENSG00000233869 : ENSG00000168028	36650 : 6502	<NA> : 150370	<NA> : P08865	<NA> : RSSA
2	130500 : 55847	CISD1P1 : CISD1	<NA> : ENSG00000122873	29611 : 30880	<NA> : 611932	<NA> : Q9NZ45	<NA> : CISD1
2	130678 : 6176	RPLP1P5 : RPLP1	<NA> : ENSG00000137818	35842 : 10372	<NA> : 180520	<NA> : P05386	<NA> : RLA1
2	130700 : 5691	PSMB3P2 : PSMB3	ENSG00000235444 : ENSG00000277791	30150 : 9540	<NA> : 602176	<NA> : P49720	<NA> : PSB3
2	130728 : 6129	RPL7P13 : RPL7	ENSG00000234253 : ENSG00000147604	36861 : 10363	<NA> : 604166	<NA> : P18124	<NA> : RL7
2	130773 : 6147	RPL23AP37 : RPL23A	ENSG00000236148 : ENSG00000198242	35664 : 10317	<NA> : 602326	<NA> : P62750	<NA> : RL23A
2	130802 : 1788	DNMT3AP1 : DNMT3A	<NA> : ENSG00000119772	23164 : 2978	<NA> : 602769	<NA> : Q9Y6K1	<NA> : DNM3A
2	130865 : 6154	RPL26P13 : RPL26	ENSG00000213495 : ENSG00000161970	36639 : 10327	<NA> : 603704	<NA> : P61254	<NA> : RL26
3	131054 : 10928	RALBP1P1 : RALBP1	ENSG00000239880 : ENSG00000017797	54696 : 9841	<NA> : 605801	<NA> : Q15311	<NA> : RBP1
3	131055 : 5478	PPIAP74 : PPIA	<NA> : ENSG00000196262	53698 : 9253	<NA> : 123840	<NA> : P62937	<NA> : PPIA
3	131185 : 5887	RAD23BP1 : RAD23B	ENSG00000236570 : ENSG00000119318	44509 : 9813	<NA> : 600062	<NA> : P54727	<NA> : RD23B
3	131572 : 4232	MESTP4 : MEST	<NA> : ENSG00000106484	38554 : 7028	<NA> : 601029	<NA> : Q5EB52	<NA> : MEST
3	131909 : 83989	FAM172BP : FAM172A	<NA> : ENSG00000113391	34336 : 25365		<NA> : Q8WUF8	<NA> : F172A
3	131961 : 3614	IMPDH1P8 : IMPDH1	<NA> : ENSG00000106348	33963 : 6052	<NA> : 146690	<NA> : P20839	<NA> : IMDH1
3	131973 : 64285	RHBDF1P1 : RHBDF1	ENSG00000234123 : ENSG00000007384	44499 : 20561	<NA> : 614403	<NA> : Q96CC6	<NA> : RHDF1
3	132241 : 6161	RPL32P3 : RPL32	ENSG00000290993 : ENSG00000144713	27024 : 10336		<NA> : P62910	<NA> : RL32
4	132386 : 4072	LOC132386 : EPCAM	<NA> : ENSG00000119888	<NA> : 11529	<NA> : 185535	<NA> : P16422	<NA> : EPCAM
4	132391 : 3875	KRT18P21 : KRT18	ENSG00000250363 : ENSG00000111057	33389 : 6430	<NA> : 148070	<NA> : P05783	<NA> : K1C18
4	132556 : 689	BTF3P13 : BTF3	<NA> : ENSG00000145741	1128 : 1125	<NA> : 602542	<NA> : P20290	<NA> : BTF3
4	132719 : 347688	TUBB8P3 : TUBB8	ENSG00000250307 : ENSG00000261456	42338 : 20773	<NA> : 616768	<NA> : Q3ZCM7	<NA> : TBB8
4	132817 : 84060	RBM48P1 : RBM48	<NA> : ENSG00000127993	44054 : 21785		<NA> : Q5RL73	<NA> : RBM48
4	133083 : 23203	PMPCAP1 : PMPCA	<NA> : ENSG00000165688	51348 : 18667	<NA> : 613036	<NA> : Q10713	<NA> : MPPA
5	133283 : 1915	EEF1A1P13 : EEF1A1	<NA> : ENSG00000156508	3196 : 3189	<NA> : 130590	<NA> : P68104	<NA> : EF1A1
4	133332 : 64969	LOC133332 : MRPS5	ENSG00000250547 : ENSG00000144029	<NA> : 14498	<NA> : 611972	<NA> : P82675	<NA> : RT05
5	133569 : 6204	RPS10P12 : RPS10	ENSG00000240627 : ENSG00000124614	36662 : 10383	<NA> : 603632	<NA> : P46783	<NA> : RS10
5	133609 : 6176	RPLP1P7 : RPLP1	<NA> : ENSG00000137818	36156 : 10372	<NA> : 180520	<NA> : P05386	<NA> : RLA1
5	133615 : 64969	MRPS5P3 : MRPS5	<NA> : ENSG00000144029	29778 : 14498	<NA> : 611972	<NA> : P82675	<NA> : RT05
5	133629 : 6135	RPL11P2 : RPL11	ENSG00000244192 : ENSG00000142676	36983 : 10301	<NA> : 604175	<NA> : P62913	<NA> : RL11
5	133748 : 6130	RPL7AP32 : RPL7A	ENSG00000243160 : ENSG00000148303	36415 : 10364	<NA> : 185640	<NA> : P62424	<NA> : RL7A
5	133789 : 5878	RAB5CP2 : RAB5C	<NA> : ENSG00000108774	45106 : 9785	<NA> : 604037	<NA> : P51148	<NA> : RAB5C
5	133790 : 6222	RPS18P7 : RPS18	ENSG00000240388 : ENSG00000231500	35874 : 10401	<NA> : 180473	<NA> : P62269	<NA> : RS18
5	134008 : 65003	MRPL11P2 : MRPL11	<NA> : ENSG00000174547	29694 : 14042	<NA> : 611826	<NA> : Q9Y3B7	<NA> : RM11
5	134466 : 91975	ZNF300P1 : ZNF300	ENSG00000291115 : ENSG00000145908	27032 : 13091	<NA> : 612429	<NA> : Q96RE9	<NA> : ZN300
5	134490 : 78988	MRPL57P6 : MRPL57	ENSG00000249449 : ENSG00000173141	29689 : 14514	<NA> : 611997	<NA> : Q9BQC6	<NA> : RT63
